rootRole,prefabAsset,hierarchyPath,componentType,role,spriteName,textureName,sourceBundle,materialName,fontName,status
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/PlayerInfo/imgBG","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/PlayerInfo/imgPlayerHeadIcon","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/PlayerInfo/imgPlayerHeadIcon/imgMask","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/PlayerInfo/imgPlayerHPBG","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/PlayerInfo/imgPlayerHPBG/imgPlayerHP","UnityEngine.UI.Image","visual image","touxiang_xuetiao_1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/PlayerInfo/txtNickName","UnityEngine.UI.Text","text/font","","","","Default UI Material","","font_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/PlayerInfo/txtFirstAttack","UnityEngine.UI.Text","text/font","","","","Default UI Material","","font_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/EnemyInfo/imgBG","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/EnemyInfo/imgPlayerHeadIcon","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/EnemyInfo/imgPlayerHeadIcon/imgMask","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/EnemyInfo/imgPlayerHPBG","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/EnemyInfo/imgPlayerHPBG/imgPlayerHP","UnityEngine.UI.Image","visual image","touxiang_xuetiao_1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/EnemyInfo/txtNickName","UnityEngine.UI.Text","text/font","","","","Default UI Material","","font_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/TopCenter/EnemyInfo/txtFirstAttack","UnityEngine.UI.Text","text/font","","","","Default UI Material","","font_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/imgIconBG","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/imgIconBG/imgHeadIcon","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/HearBar/imgHPBG","UnityEngine.UI.Image","visual image","dilanxuetiao_shengming_2","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/HearBar/imgHPBG/imgHP","UnityEngine.UI.Image","visual image","dilanxuetiao_shengming_1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/HearBar/imgFuryBG","UnityEngine.UI.Image","visual image","dilanxuetiao_nvqi_3","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/HearBar/imgFuryBG/imgFury","UnityEngine.UI.Image","visual image","dilanxuetiao_nvqi_2","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/HearBar/imgFuryBG/imgFury/imgFuryF","UnityEngine.UI.Image","visual image","dilanxuetiao_nvqi_1","","download/artsources/uispriteres/uibattle.assetbundle","Default UI Material","","resolved_sprite_reference"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/root_battle/BottomCenter/HeroListContainer/UI_NormalBattle_HeroItem/imgJob","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/TopRight/btnPause","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/TopRight/btnPause","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/TopRight/btnResume","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/TopRight/btnResume","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/TopRight/btnTwoSpeed","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"test_battle_ui_entry","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_testbattle.prefab","SpriteFontJoinHUD_08_ui_testbattle/TopRight/btnTwoSpeed","UnityEngine.UI.Button","button/raycast","","","","","","raycast_ready_component_only"
"winlose_entry_victory_spine_base","assets/download/ui/uiprefabandres/winlose_ext_prefabs/victory_spine_base.prefab","SpriteFontJoinHUD_09_victory_spine_base/node_name/im_herobg","UnityEngine.UI.Image","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
"winlose_entry_victory_spine_base","assets/download/ui/uiprefabandres/winlose_ext_prefabs/victory_spine_base.prefab","SpriteFontJoinHUD_09_victory_spine_base/node_name/im_heroname","YouYou.YouYouImage","visual image","","","","Default UI Material","","sprite_null_or_dependency_unresolved"
