evidence_kind,source,target,path,component_types,active_state,rect_or_canvas,snippet,interpretation,patch_decision
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,un_MainInterface_fire,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8558293506407618468"", ""game_object_id"": ""-5156027122954822724"", ""game_object_name"": ""un_MainInterface_fire"", ""script_id"": ""-7396295067816475631"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_AnimatableProperties;m_Color;m_Enabled;m_GameObject;m_IgnoreCanvasScaler;m_IsTrail;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_Particles;m_RaycastPadding;m_RaycastTarget;m_Scale;m_Scale3D;m_Script;m_ShrinkByMaterial;uihi",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,num,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8558017568156120155"", ""game_object_id"": ""-3035383074510152146"", ""game_object_name"": ""num"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSizeReduction;",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_fight_num,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8548314998860509617"", ""game_object_id"": ""4149620439162436217"", ""game_object_name"": ""text_fight_num"", ""script_id"": ""-5755350681981302373"", ""kind"": ""Text"", ""keys"": ""checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSize",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,bg_ditu,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8539779251835337204"", ""game_object_id"": ""-4693892514567648628"", ""game_object_name"": ""bg_ditu"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Text,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8539762602504004017"", ""game_object_id"": ""4113570728556326904"", ""game_object_name"": ""Text"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_lover,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8518042784984868961"", ""game_object_id"": ""2479739931596025244"", ""game_object_name"": ""im_lover"", ""script_id"": ""1242602534869556086"", ""kind"": ""Image"", ""keys"": ""m_Category;m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Localization;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_OverrideUvRect;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Image,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8515934442750250836"", ""game_object_id"": ""5992321404387670060"", ""game_object_name"": ""Image"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_Use",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_fengxian2,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8511341317254472738"", ""game_object_id"": ""-6843216142695443089"", ""game_object_name"": ""im_fengxian2"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Ty",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer10,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8510589148126679231"", ""game_object_id"": ""-3756121344792747178"", ""game_object_name"": ""Renderer10"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,text_num,,Text,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8509123253941265486"", ""game_object_id"": ""7427960514218364506"", ""game_object_name"": ""text_num"", ""script_id"": ""-7978266203517415465"", ""kind"": ""Text"", ""keys"": ""m_Color;m_Enabled;m_FontData;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_Text""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,RedDot,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8502604518238808353"", ""game_object_id"": ""-5624018882503145775"", ""game_object_name"": ""RedDot"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_U",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,sound_off,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8468165472734609075"", ""game_object_id"": ""530437044889353301"", ""game_object_name"": ""sound_off"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_onlyUseAttTips,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8463006134225742955"", ""game_object_id"": ""595394027382119130"", ""game_object_name"": ""im_onlyUseAttTips"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer2,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8462780202578169329"", ""game_object_id"": ""-6703405200391622233"", ""game_object_name"": ""Renderer2"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,im_dot,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8462250650005508946"", ""game_object_id"": ""143731758941659153"", ""game_object_name"": ""im_dot"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_Use",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer0,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8459002453976531411"", ""game_object_id"": ""-8784071596812018600"", ""game_object_name"": ""Renderer0"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,Renderer3,,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8445101546824514175"", ""game_object_id"": ""-6080946974835976588"", ""game_object_name"": ""Renderer3"", ""script_id"": ""5804373309048859138"", ""kind"": ""MonoBehaviour"", ""keys"": ""m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script""}",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,bg_zhezhao,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8443444011742696380"", ""game_object_id"": ""-1487472682834102742"", ""game_object_name"": ""bg_zhezhao"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,RedDot,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8437504355871839712"", ""game_object_id"": ""-6313074656178493937"", ""game_object_name"": ""RedDot"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_U",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,SkeletonGraphic (hongdian01),,MonoBehaviour,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8434178748198588782"", ""game_object_id"": ""4466743949788135219"", ""game_object_name"": ""SkeletonGraphic (hongdian01)"", ""script_id"": ""-6938409698251234290"", ""kind"": ""MonoBehaviour"", ""keys"": ""additiveMaterial;allowMultipleCanvasRenderers;canvasRenderers;enableSeparatorSlots;freeze;initialFlipX;initialFlipY;initialSkinName;m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPa",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
component_source,C:\Users\godho\Downloads\girlswar\girlswar_maininterface_unity\Assets\RestoreData\maininterface_components.csv,RedDot,,Image,,"{""bundle"": ""download/ui/uiprefabandres/maininterface.assetbundle"", ""component_path_id"": ""-8426518573507292908"", ""game_object_id"": ""2044657327016392991"", ""game_object_name"": ""RedDot"", ""script_id"": ""-7030229213176759517"", ""kind"": ""Image"", ""keys"": ""m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_Us",,"source artifact confirms component/prefab/animator presence, but not final UIManager canvas depth unless runtime manager path is executed",trace_only_no_patch
