referenceElement,rootName,hierarchyPath,gameObjectName,gameObjectId,rectPathId,active,depth,anchoredPos,sizeDelta,localScale,spriteNames,texts,buttonHandlers,candidateReason
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_15/root_red_fix/root_red_special,root_red_special,-1218177169872626043,1326020094490593712,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
hide_show_mask,UI_MainInterface_old,UI_MainInterface_old/mask/but_mask,but_mask,1411326797387491975,1339652777615223566,False,2,"0.0,0.0","2336.0,1025.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle4/toggle_node/im_fuhu_red/RedDot,RedDot,-6125854708786957787,1398987780188658940,True,7,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/liaotian,liaotian,1844543018894302099,1445380050083804015,True,2,"-196.0,-50.76788330078125","342.0,135.0","1.0,1.0,1.0",chat_mainpage_frame,,,strong_reference_layout_candidate_old_root_has_matching_stack
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_1/Entry,Entry,5738495891976500386,1449871701069084495,True,4,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_16/im_qipao1/text_num,text_num,-3258252110694695343,1453819824062722687,False,5,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_11/im_bg,im_bg,-6926428304307769450,1454294212047066029,True,4,"0.0,0.0","79.0,80.0","0.8999999761581421,0.8999999761581421,1.0",mainpage_BTN_bg,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu2/btn_lingqu/bg,bg,-1391418151371263437,1474534883821578988,True,8,"0.0,0.0","88.0,46.0","1.0,1.0,1.0",btn_zylingqu,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu2/btn_lingqu/bg,bg,-1391418151371263437,1474534883821578988,True,8,"0.0,0.0","88.0,46.0","1.0,1.0,1.0",btn_zylingqu,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_7/im_qipao1/text_num,text_num,-8054169404021951880,1479697185269996448,False,5,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_14/root_red_fix/root_red_special,root_red_special,-2450747507420727233,1494503512108722248,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_8/root_red_fix,root_red_fix,7577111745448780096,1497226819304012519,True,4,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_1/im_qipao1/RedDot/SkeletonGraphic (hongdian01),SkeletonGraphic (hongdian01),-7467673054811981878,1505947705680051675,False,6,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/spine_xiaoren/Renderer2,Renderer2,4773489151047963,1508327614217869180,False,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/jiarutishi5/text_tmp_message2/text_tmp_message (1),text_tmp_message (1),7305323444230931808,1512984715174270165,True,5,"0.0,0.0","157.60000610351562,68.4000015258789","1.0,1.0,1.0",,천하 쟁패 열렬히 진행 중!,,prefab_hierarchy_name_sprite_handler_candidate
top_currency,UI_MainInterface,UI_MainInterface/mask/btn_jiantou2,btn_jiantou2,6830554979058694942,1516559955701054074,True,2,"-461.0,50.0","32.0,33.0","0.8999999761581421,0.8999999761581421,0.8999999761581421",T_guajitanchuang_jiantou_1,,UI_MainPage.onBtnRight:108,prefab_hierarchy_name_sprite_handler_candidate
hide_show_mask,UI_MainInterface,UI_MainInterface/mask/btn_jiantou2,btn_jiantou2,6830554979058694942,1516559955701054074,True,2,"-461.0,50.0","32.0,33.0","0.8999999761581421,0.8999999761581421,0.8999999761581421",T_guajitanchuang_jiantou_1,,UI_MainPage.onBtnRight:108,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface,UI_MainInterface/left/bg_juese/im_bg,im_bg,-5337793335597221878,1541906479260934459,True,3,"98.30000305175781,28.0","411.0,39.0","1.0,1.0,1.0",zhuye_name,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_haoyou/im_qipao2/RedDot,RedDot,-1890513336907700531,1547839235583694534,True,4,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,strong_reference_layout_candidate_old_root_has_matching_stack
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_1/im_redpoint,im_redpoint,6211387185274899175,1624559177700309340,False,4,"40.0,44.0","27.0,27.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/huodong3/Viewport/Content/btn_huodong3,btn_huodong3,-6658333135029825021,1647537258896707193,True,5,"0.0,-4.0","309.0,190.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/leftbannerNode/showBannerDescNode/node_actbanner/ScrollViewActBanner/Viewport/Content/tab_item/im_act,im_act,7782975730861048677,1700958640042395467,True,9,"409.0,-80.0","858.0,164.0","1.0,1.0,1.0",activitybanner_5_long,,UI_MainPage.multiline_or_empty:2178,prefab_hierarchy_name_sprite_handler_candidate
hide_show_mask,UI_MainInterface_old,UI_MainInterface_old/left/btn_yincang/text_yincang,text_yincang,1689314621125780933,1707867626890496239,False,3,"0.60009765625,-50.19999694824219","60.0099983215332,50.0","1.0,1.0,1.0",,전체 화면,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_6/txt_act_name,txt_act_name,-5610434472521949266,1725134762538767896,True,4,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",,옷장과의 약속,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_3,UI_Main_wanfa_item_3,-5284405456658630512,1745568030950951925,True,3,"-246.0,-14.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_9/im_qipao1/RedDot,RedDot,2016059738610618665,1784833375494238249,True,5,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/Viewport/Content/dog/text_youjian,text_youjian,1968600425452808370,1809008641336945065,True,6,"0.0,0.0","0.0,0.0","1.0,1.0,1.0",,      d,,strong_reference_layout_candidate_old_root_has_matching_stack
top_profile_level,UI_MainInterface_old,UI_MainInterface_old/left/bg_juese/head_yuan150/im_xuanzhong,im_xuanzhong,-3724012037472232705,1814825136192520128,False,4,"0.0,0.0","200.0,200.0","1.0,1.0,1.0",T_xuanzhongxiaoguo,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu1,bg_ditu1,-9062654595813077966,1865273364843733823,False,6,"40.900001525878906,14.0999755859375","210.5,37.0","1.0,1.0,1.0",UI_shilian_diban2,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu1,bg_ditu1,-9062654595813077966,1865273364843733823,False,6,"40.900001525878906,14.0999755859375","210.5,37.0","1.0,1.0,1.0",UI_shilian_diban2,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_16/im_bg,im_bg,3451608315544434598,1868594254142457392,True,4,"0.0,0.0","79.0,80.0","0.8999999761581421,0.8999999761581421,1.0",mainpage_BTN_bg,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_13/im_qipao1/text_num,text_num,8976624276735503631,1903892289664942656,False,5,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/node_renwu/btn_renwu/im_new/NewShow,NewShow,1482392609411149390,1946922858045962095,True,5,"0.0,0.0","100.0,100.0","0.699999988079071,0.699999988079071,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/worldwanfaBtn/spine_diqiu/Renderer2,Renderer2,8027663408202528978,1976523744598218949,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
top_currency,UI_MainInterface_old,UI_MainInterface_old/right/UI_currency,UI_currency,6224117519690253990,1979162691310507434,True,2,"-296.0,312.0","157.0,31.0","1.0,1.0,1.0",BG_jiahao,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_1/wanfaBtn,wanfaBtn,6069286315854834525,1986840053565196790,True,4,"0.0,0.0","130.0,130.0","1.0,1.0,1.0",Image_blank,,UI_MainPage.onBtnAdventure:187,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/im_city_new/NewShow,NewShow,4503252764624621140,2028675861797703115,True,7,"0.0,0.0","100.0,100.0","0.699999988079071,0.699999988079071,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle2,toggle2,9222794144104395667,2061829946376332717,True,4,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle7/toggle_node/im_summonpet_red_point/RedDot,RedDot,-182018316778239590,2063939507234042233,True,7,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_17/im_qipao1,im_qipao1,-7083640468283216656,2073121775666343840,True,4,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle5/toggle_node/btnToggle5,btnToggle5,-8911406556776068391,2076358912804206005,True,6,"-6.800048828125,1.0","100.0,98.0","1.0,1.0,1.0",,,UI_MainPage.onBtnGuild:198,prefab_hierarchy_name_sprite_handler_candidate
hide_show_mask,UI_MainInterface,UI_MainInterface/btn_show/btn_watch2,btn_watch2,3162074945722731914,2077734143091510389,True,2,"-100.0,-118.0","149.0,157.0","0.8499999642372131,0.8499999642372131,1.0",IC_watch,,UI_MainPage.onBtnWatch:161,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/p_chat_private,p_chat_private,5032162724712164260,2083186999486108191,True,3,"-99.0,78.5","181.0,45.0","0.699999988079071,0.699999988079071,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_youjian/text_youjian,text_youjian,5995850538302798717,2098579224181502371,True,3,"0.0,-32.59999084472656","110.0,20.0","1.0,1.0,1.0",,우편,,strong_reference_layout_candidate_old_root_has_matching_stack
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/leftbannerNode/openUnlockTips,openUnlockTips,8655371805483921235,2102578508593904001,True,3,"257.8999938964844,113.80000305175781","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/Viewport/Content/other/text_youjian/bg_name/text_name,text_name,6989945350092074715,2121041330272079105,True,8,"0.0,0.0","36.0,40.0","1.0,1.0,1.0",,시스템 ,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/spine_xiaoren/Renderer3,Renderer3,3024105004166833236,2125925537133437774,False,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/jiarutishi4/text_tmp_message/bg_ditu,bg_ditu,1186642317300914569,2147049669016273877,True,5,"9.0,-50.70000076293945","207.10000610351562,96.0","1.0,1.0,1.0",BG_qipao,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_1/un_MainInterface_fire/effect/1,1,-4757999836176793499,2179914338780370262,True,6,"-1.2999999523162842,0.699999988079071","100.0,100.0","70.9729995727539,70.9729995727539,70.9729995727539",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_4/im_qipao1/RedDot,RedDot,1450446667731830078,2189435071143877329,True,5,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/img_chat_type,img_chat_type,3590611530720235835,2191256044954615362,True,3,"-99.00004577636719,129.3000030517578","230.0,81.0","0.699999988079071,0.699999988079071,0.699999988079071",chat_mainpage_title4,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/node_tujian,node_tujian,318099516633049822,2191855014931130154,True,2,"182.8999481201172,25.0","100.0,100.0","0.8199999928474426,0.8199999928474426,0.8199999928474426",,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_11/btn_act,btn_act,6252631211173919787,2250063266257165212,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer45,Renderer45,-4239919137459928335,2261761407733024495,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/btn_renwu_2/bg_ditu2/mask_notice/text_notice_desc,text_notice_desc,412640609316537146,2275847086171830864,True,7,"-84.9000015258789,-9.059906005859375e-06","180.00999450683594,25.0","1.0,1.0,1.0",,임무 설명,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/btn_renwu_2/bg_ditu2/mask_notice/text_notice_desc,text_notice_desc,412640609316537146,2275847086171830864,True,7,"-84.9000015258789,-9.059906005859375e-06","180.00999450683594,25.0","1.0,1.0,1.0",,임무 설명,,prefab_hierarchy_name_sprite_handler_candidate
hide_show_mask,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/btn_renwu_2/bg_ditu2/mask_notice/text_notice_desc,text_notice_desc,412640609316537146,2275847086171830864,True,7,"-84.9000015258789,-9.059906005859375e-06","180.00999450683594,25.0","1.0,1.0,1.0",,임무 설명,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_2/im_bg,im_bg,8666480542967982485,2337463915861829486,False,4,"0.0,-21.100006103515625","140.22999572753906,27.0","1.0,1.0,1.0",BG_wave,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/node_renwu/btn_renwu/bg_ditu1,bg_ditu1,-7412583044409318286,2367876014968496357,True,4,"40.900001525878906,14.0999755859375","210.5,37.0","1.0,1.0,1.0",UI_shilian_diban2,,,strong_reference_layout_candidate_old_root_has_matching_stack
top_profile_level,UI_MainInterface,UI_MainInterface/left/bg_juese/text_name,text_name,9124936205022313351,2373153506476881520,True,3,"-57.29999923706055,32.0","0.0,20.0","1.0,1.0,1.0",,안나 ,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/im_red,im_red,6541226652221079437,2393262338345442025,True,6,"35.29999923706055,28.0","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/im_red,im_red,6541226652221079437,2393262338345442025,True,6,"35.29999923706055,28.0","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_1/im_bg,im_bg,-8429245019949955717,2394787349180755192,True,4,"0.0,0.0","79.0,80.0","1.0,1.0,1.0",mainpage_BTN_bg,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_4/un_MainInterface_fire,un_MainInterface_fire,-5156027122954822724,2420700212528543409,False,4,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer36,Renderer36,-3833410687878416611,2434592618012386653,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/btn_download/qipao,qipao,8251609937714913129,2435916627736010454,True,3,"0.0,0.0","81.0,87.0","1.0,1.0,1.0",Icon_qipai_3,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_4/im_qipao1,im_qipao1,-6105899160690631463,2455655083926117378,True,4,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
