bundle,component_path_id,game_object_id,game_object_name,script_id,sprite_ref,material_ref,raycast_target,maskable,image_type,preserve_aspect,fill_method,fill_amount,color_r,color_g,color_b,color_a
download/ui/uiprefabandres/maininterface.assetbundle,7130637536621856717,2599178361468549760,bg_name,-7030229213176759517,1:8289117381427851916,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7162115152453086014,-8965913129546481334,img_icon,1242602534869556086,43:7417956073517072135,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7187686496362890874,151537787707143721,im_dot,-7030229213176759517,1:-2271749065223651739,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7200692472588601574,2932995640243669782,im_tanhao,-7030229213176759517,3:-2369374275481710243,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7205410104449238478,-6474003338883024902,selfmarry_kuang,-7030229213176759517,10:-802575750152763428,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7209153614906963758,6406282111808224411,im_new,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7218722051742806719,211189600655343853,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7222624625036096990,-313242783495373344,im_tanhao,-7030229213176759517,3:-8787804881480062287,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7223531032150991621,-4043011159727993485,im_start6,-7030229213176759517,1:-3991815054087902777,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7224344810850941662,-9100108856502395452,btn_mail,-7030229213176759517,40:4006104109200630483,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7226019438870690111,-7286412630860338592,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,7235568626823776937,2034885132330051578,im_off,-7030229213176759517,8:-1810823869175960481,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7253258919801805502,-2462257416043258341,im_dot3,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7269919031117292811,-4077285588342087548,im_banner,1242602534869556086,63:7707121983831644648,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7305998168060852351,5161294325933790303,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7337254974813978113,-8393799448624643884,im_fengxian2,-7030229213176759517,1:-388399315194175388,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7381000846914841503,7445752338520591597,Tips_underweargift,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7392432082278691323,-1689909131193539672,img_bg (1),-7030229213176759517,1:-8025890071637849438,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7396092985525332514,-681391516693077967,Image,-7030229213176759517,34:8938093819492456626,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7456650454250779988,-1012564963046068900,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7457655897209784244,-4375611909680153038,im_suo,-7030229213176759517,1:-4306837654182738395,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7496927541289110977,5800839253666909320,im_tanhao,-7030229213176759517,3:-694878043922505322,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7508373573861111632,2879467581639907010,im_player,1242602534869556086,0,68:970124757844055847,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7527550838123242839,6175456398683041911,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7591221097989866691,6362018206699118762,im_offLordProfile,-7030229213176759517,8:-4263647268588148899,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7672584101594978377,1763924124192330798,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,7677582287010058776,-589134538826087092,wanfaBtn,-7030229213176759517,1:6617065208850742552,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7699471287218221453,-5320292429810053227,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,7739714468929558024,-157971870025204710,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7753547276385122458,1782499052682553132,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,7761132262403761647,-6650442623983403701,p_chat_private_head,1242602534869556086,1:-8484185493004443083,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7775194149923776698,-5047846913675438484,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,7792918165561440943,-6133160307492185329,im_qipao1,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7813460647664734083,-6207132123824506369,img_actBannerJiantouXia,1242602534869556086,11:-8060384775368570127,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7830706646662125423,6047892182267478831,bg_message,-7030229213176759517,1:3559619696163231748,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7850515050251101199,-6637363545916555898,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,7858396870185279214,6023872894528055591,bg_mohuzhezhao,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47058823704719543
download/ui/uiprefabandres/maininterface.assetbundle,7858766095767150956,2607018619479860088,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7907065956224407592,6073836715015902916,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,7921662818044181049,3163844511003660912,im_fengxian1,-7030229213176759517,1:-388399315194175388,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7941158058396331719,4303342509215363069,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7954711203989897159,-8174681755289722305,bg_zhiye,-7030229213176759517,1:3434917664384991284,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7961600595277745106,486557238292740347,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,7988869033424067052,3857587729986020560,Image (1),-7030229213176759517,1:-4547582389765908213,0,0,1,0,0,4,1.0,1.0,1.0,1.0,0.8235294222831726
download/ui/uiprefabandres/maininterface.assetbundle,8040920853931960580,2452299881955803702,btn_tujian,-7030229213176759517,8:3809692046898756783,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8078377220912763382,5153967562497488127,Image,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,8093077734416507279,-8462771001470550892,im_mask,-7030229213176759517,1:-8484185493004443083,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8109065022429706739,6977123506472054529,btn_fanhui,-7030229213176759517,8:-484562080628181104,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8165675869845637030,5052789744040744717,bg_name,1242602534869556086,42:-2512321741831424404,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8211450935974605883,2781895440604742240,im_fengxian3,-7030229213176759517,1:-2700720894813267555,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8213429611445200947,4464877392471899717,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,8227176801329787591,4915317252721957720,im_beigingRed,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8244173795739791765,-3101554582481149407,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,8247766759758073044,-6917834071751204722,Checkmark,-7030229213176759517,1:-4466887312369507679,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8251338314168051166,-8496287880223954300,im_tanhao,-7030229213176759517,3:-8787804881480062287,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8254001166013119867,6503765893142736919,im_qipao2,-7030229213176759517,1:8310869441475037279,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8257029175547290747,-2301807109653238963,hengxiang,-7030229213176759517,-6932470282978226757,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,8259582939304295869,-944309371249225640,im_jiantou,-7030229213176759517,3:-447858189202851985,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8288089764332319797,-6101740150280731012,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8305989414432240442,-4664491582857647480,festival_2,-7030229213176759517,50:5592440512380850645,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8340429243959024065,-3848226400755655861,im_line_gift,-7030229213176759517,11:-2803814795013174158,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8344537122670349998,316046218712775102,quest_complete_tips,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8347024755261988464,3157028712304741222,Fill,-7030229213176759517,3:166703289665786918,0,1,1,3,0,0,0.3970000147819519,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8351240193250192386,6560385917912639073,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8367562318558393253,4299553589671195495,btn_neiyi,1242602534869556086,8:2500670582429178595,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8401726091511060929,-8994618220874886279,Viewport,-7030229213176759517,-2320101112833093935,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8409910184764217700,5069276277620053819,im_qipao1,-7030229213176759517,1:7394082491903213668,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8418663228443368155,-1793922948707889990,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,8421657823522428668,8700528030572532901,bg_set3,-7030229213176759517,1:8289117381427851916,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8430800613268631759,1138551300693891805,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8468116758312343002,-5021967598833504029,zongxiang,-7030229213176759517,1:3559619696163231748,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8475200393271266271,4176379813115991290,Viewport,-7030229213176759517,-2320101112833093935,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8480705933725251399,3213485686942261903,im_kai_lordCity,-7030229213176759517,62:6607077257087247181,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8507315971732447814,-3377701493424727842,mask_notice,-7030229213176759517,-2320101112833093935,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8516760292118351944,7693662260823608221,im_fengxian1,-7030229213176759517,1:-388399315194175388,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8521756986147413752,3478055145589027422,btn_shiyong,-7030229213176759517,8:3602537453442407362,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8527941885954253358,-9024314613965037316,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8561655164213067514,1186136796862807759,bg_mohuzhezhao,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47058823704719543
download/ui/uiprefabandres/maininterface.assetbundle,8570475453966322528,-5948320139238452604,im_bg,-7030229213176759517,1:-1182126779076344239,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8588109224720461148,2915813541880018923,btn_yincang,-7030229213176759517,3:-5556123453550250841,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8598538741068467941,3522316754923676413,im_new,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8622213877330068711,6616712291579628264,bg_kaiguan,-7030229213176759517,8:430237908708297658,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8645562823397650206,-2704182258620230326,im_bg,-7030229213176759517,1:3767306702705834126,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8661497533211332174,-8817502635423827099,bg_player,1242602534869556086,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8684488988379264041,9207569953436276823,btn_xialatiao,1242602534869556086,1:2910229789957890765,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8698101185031156765,1675091690059877510,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8706058966207120214,-5106055760798956888,im_guan,-7030229213176759517,8:-1026313465074516684,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8721855709893690433,47787759833995530,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,8726970898155934251,-269004392351992383,im_frame,-7030229213176759517,3:-3472291798600741169,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8817315063097977833,2427596081229647649,im_fengxian3,-7030229213176759517,1:-2700720894813267555,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8820013713459657021,6909776801206387884,pop_Content,-7030229213176759517,34:4153983516096517785,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8826016253512548407,3869015073929439079,btn_twitter,-7030229213176759517,3:-7706873069668347874,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8836296652695833186,5410741362853330316,im_redpoint_funhandbook,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8854509014212182542,-7993040032844102897,btn_qinmi,-7030229213176759517,36:-1121192961255645693,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8857055241394336611,2255764727485412863,bg_ditu,-7030229213176759517,3:-3583236969578776251,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8886273050364212181,-3114255458839051693,im_diwen,-7030229213176759517,3:-1440121340709495104,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8911140609382685824,-5062397754472577059,bg_name,1242602534869556086,42:-2512321741831424404,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8925050349478679774,-1505503636894186089,input_2,-7030229213176759517,1:5486019642746247449,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8933305966039224593,3723339346826458094,boxcollider,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,8937701137624783617,7522221422997873605,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,8954328901799208969,-683953908182207873,bg_dibu,-7030229213176759517,0,0,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461
download/ui/uiprefabandres/maininterface.assetbundle,8981818759104135168,4553700740182969942,im_guan_lordCity,-7030229213176759517,62:2905785385318079129,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9024232750691539860,-6105899160690631463,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9027604269665501828,6150101401794588969,im_kuang,1242602534869556086,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9027619786594527893,-3081033315441176970,bg_guanzhi,1242602534869556086,1:4706490186155028499,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9030722836347091874,1828746197994184746,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9039624293140250589,2420713352264289637,im_xuanzhong,-7030229213176759517,1:-3341524470259435328,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9058297574921365690,-3517596347430091929,autoHelperRedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9090904325867077867,-182018316778239590,RedDot,-7030229213176759517,1:523894093744659759,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9116119230218238743,-6888879692713675539,btn_act,-7030229213176759517,38861690050489314,0,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,9137895983860964859,4402682595220661021,btn_fanhui,-7030229213176759517,8:1154577011564608905,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9141624817973563137,-3153050073799750719,Image,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
download/ui/uiprefabandres/maininterface.assetbundle,9171220293053918611,-1128792025377688610,im_on,-7030229213176759517,8:-2714503861090462677,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9177126794388501701,-5935253837296289375,youjian_img,-7030229213176759517,11:-8718470010841339530,0,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9183315604485965557,-5822186487075565617,im_off,-7030229213176759517,8:-1824316551551709718,0,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9201821693741950715,6276304259076421276,im_qipao1,-7030229213176759517,0,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9210690565946755571,-8858253977882347625,im_start4,-7030229213176759517,1:-3991815054087902777,0,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,9221598148890571820,3577915801200889202,Image,-7030229213176759517,0,0,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0
